Timestamp_ms,Sensor_Type,Sensor_Name,Value_X,Value_Y,Value_Z
1700000004180.0,1,MTK Accelerometer,0.72346,10.23609,0.32799
1700000004180.2,4,MTK Gyroscope,0.24565,0.55406,0.25902
1700000004190.0,1,MTK Accelerometer,0.85388,9.75559,0.17025
1700000004190.2,4,MTK Gyroscope,0.03246,0.61985,0.30695
1700000004200.0,1,MTK Accelerometer,0.68645,9.56513,0.01997
1700000004200.2,4,MTK Gyroscope,-0.23240,0.57400,0.28958
1700000004200.5,2,MTK Magnetometer,20.04599,-14.85086,35.24398
1700000004210.0,1,MTK Accelerometer,0.55178,9.28890,-0.15609
1700000004210.2,4,MTK Gyroscope,-0.42215,0.42820,0.22831
1700000004220.0,1,MTK Accelerometer,0.24712,9.05110,-0.29378
1700000004220.2,4,MTK Gyroscope,-0.56191,0.23932,0.12793
1700000004230.0,1,MTK Accelerometer,-0.04769,9.00579,-0.51718
1700000004230.2,4,MTK Gyroscope,-0.61353,-0.00154,-0.01950
1700000004240.0,1,MTK Accelerometer,-0.38701,9.13322,-0.43614
1700000004240.2,4,MTK Gyroscope,-0.54131,-0.26481,-0.12267
1700000004250.0,1,MTK Accelerometer,-0.59932,9.28846,-0.57761
1700000004250.2,4,MTK Gyroscope,-0.37865,-0.44497,-0.22250
1700000004250.5,2,MTK Magnetometer,19.73393,-15.22935,34.69069
1700000004260.0,1,MTK Accelerometer,-0.75960,9.55842,-0.35587
1700000004260.2,4,MTK Gyroscope,-0.18557,-0.57188,-0.27254
1700000004270.0,1,MTK Accelerometer,-0.86641,9.83983,-0.15685
1700000004270.2,4,MTK Gyroscope,0.05059,-0.60553,-0.29861
1700000004280.0,1,MTK Accelerometer,-0.76246,10.11745,0.08441
1700000004280.2,4,MTK Gyroscope,0.28092,-0.51461,-0.26347
1700000004290.0,1,MTK Accelerometer,-0.49403,10.44106,0.31033
1700000004290.2,4,MTK Gyroscope,0.50402,-0.38281,-0.19034
1700000004300.0,1,MTK Accelerometer,-0.11880,10.60951,0.51459
1700000004300.2,4,MTK Gyroscope,0.56503,-0.14147,-0.07563
1700000004300.5,2,MTK Magnetometer,19.89524,-15.11896,34.92712
1700000004310.0,1,MTK Accelerometer,0.13282,10.62620,0.52516
1700000004310.2,4,MTK Gyroscope,0.58827,0.08690,0.03740
1700000004320.0,1,MTK Accelerometer,0.45705,10.44747,0.49936
1700000004320.2,4,MTK Gyroscope,0.52023,0.31717,0.15603
1700000004330.0,1,MTK Accelerometer,0.62716,10.21352,0.48556
1700000004330.2,4,MTK Gyroscope,0.33339,0.48219,0.26335
1700000004340.0,1,MTK Accelerometer,0.76374,10.02698,0.22997
1700000004340.2,4,MTK Gyroscope,0.10969,0.57698,0.28554
1700000004350.0,1,MTK Accelerometer,0.79940,9.65576,0.17625
1700000004350.2,4,MTK Gyroscope,-0.13792,0.58226,0.28435
1700000004350.5,2,MTK Magnetometer,20.01230,-15.21728,35.09234
1700000004360.0,1,MTK Accelerometer,0.76067,9.24789,-0.18588
1700000004360.2,4,MTK Gyroscope,-0.35439,0.48810,0.25550
1700000004370.0,1,MTK Accelerometer,0.44511,9.06701,-0.20834
1700000004370.2,4,MTK Gyroscope,-0.52541,0.31505,0.15845
1700000004380.0,1,MTK Accelerometer,0.03073,9.02695,-0.41549
1700000004380.2,4,MTK Gyroscope,-0.58993,0.07593,0.03104
1700000004390.0,1,MTK Accelerometer,-0.17705,9.03330,-0.51614
1700000004390.2,4,MTK Gyroscope,-0.56076,-0.15476,-0.09865
1700000004400.0,1,MTK Accelerometer,-0.49904,9.19548,-0.49176
1700000004400.2,4,MTK Gyroscope,-0.44986,-0.36658,-0.18374
1700000004400.5,2,MTK Magnetometer,19.70696,-15.33972,34.82408
1700000004410.0,1,MTK Accelerometer,-0.62228,9.45574,-0.38158
1700000004410.2,4,MTK Gyroscope,-0.24937,-0.52991,-0.26527
1700000004420.0,1,MTK Accelerometer,-0.79359,9.68172,-0.17968
1700000004420.2,4,MTK Gyroscope,-0.05761,-0.60811,-0.29366
1700000004430.0,1,MTK Accelerometer,-0.79426,10.04057,-0.05076
1700000004430.2,4,MTK Gyroscope,0.19342,-0.57129,-0.27704
1700000004440.0,1,MTK Accelerometer,-0.52916,10.34688,0.20174
1700000004440.2,4,MTK Gyroscope,0.40491,-0.43639,-0.21809
1700000004450.0,1,MTK Accelerometer,-0.25842,10.52047,0.48750
1700000004450.2,4,MTK Gyroscope,0.53761,-0.23837,-0.11391
1700000004450.5,2,MTK Magnetometer,20.21630,-15.00857,35.34419
1700000004460.0,1,MTK Accelerometer,0.03344,10.62016,0.44727
1700000004460.2,4,MTK Gyroscope,0.59591,-0.00528,0.00387
1700000004470.0,1,MTK Accelerometer,0.37653,10.52160,0.46790
1700000004470.2,4,MTK Gyroscope,0.54629,0.22496,0.14711
1700000004480.0,1,MTK Accelerometer,0.47754,10.36487,0.51454
1700000004480.2,4,MTK Gyroscope,0.38874,0.44468,0.21843
1700000004490.0,1,MTK Accelerometer,0.75493,10.09579,0.33667
1700000004490.2,4,MTK Gyroscope,0.22125,0.57095,0.29147
1700000004500.0,1,MTK Accelerometer,0.77662,9.77074,0.15185
1700000004500.2,4,MTK Gyroscope,-0.02877,0.61487,0.31892
1700000004500.5,2,MTK Magnetometer,20.04361,-15.22129,35.02057
1700000004510.0,1,MTK Accelerometer,0.80324,9.51142,-0.05022
1700000004510.2,4,MTK Gyroscope,-0.27337,0.52695,0.27622
1700000004520.0,1,MTK Accelerometer,0.58833,9.14671,-0.30028
1700000004520.2,4,MTK Gyroscope,-0.46630,0.38921,0.16502
1700000004530.0,1,MTK Accelerometer,0.19914,9.08410,-0.55238
1700000004530.2,4,MTK Gyroscope,-0.58712,0.17714,0.08291
1700000004540.0,1,MTK Accelerometer,-0.16049,8.95065,-0.50170
1700000004540.2,4,MTK Gyroscope,-0.59863,-0.08694,-0.04584
1700000004550.0,1,MTK Accelerometer,-0.35779,9.23542,-0.52639
1700000004550.2,4,MTK Gyroscope,-0.52573,-0.30096,-0.16496
1700000004550.5,2,MTK Magnetometer,19.92988,-15.45217,34.93486
1700000004560.0,1,MTK Accelerometer,-0.63223,9.30555,-0.42907
1700000004560.2,4,MTK Gyroscope,-0.35280,-0.48396,-0.25037
1700000004570.0,1,MTK Accelerometer,-0.73360,9.66318,-0.24332
1700000004570.2,4,MTK Gyroscope,-0.12164,-0.59423,-0.28890
1700000004580.0,1,MTK Accelerometer,-0.75131,9.90553,-0.10478
1700000004580.2,4,MTK Gyroscope,0.09919,-0.59577,-0.29035
1700000004590.0,1,MTK Accelerometer,-0.51633,10.24561,0.06127
1700000004590.2,4,MTK Gyroscope,0.32430,-0.50432,-0.24298
1700000004600.0,1,MTK Accelerometer,-0.41364,10.51568,0.22215
1700000004600.2,4,MTK Gyroscope,0.50590,-0.33427,-0.14822
1700000004600.5,2,MTK Magnetometer,20.08327,-15.34878,35.11509
1700000004610.0,1,MTK Accelerometer,-0.08955,10.61077,0.49382
1700000004610.2,4,MTK Gyroscope,0.60654,-0.09341,-0.05027
1700000004620.0,1,MTK Accelerometer,0.14870,10.46951,0.48518
1700000004620.2,4,MTK Gyroscope,0.57826,0.14017,0.08532
1700000004630.0,1,MTK Accelerometer,0.41602,10.47780,0.45564
1700000004630.2,4,MTK Gyroscope,0.45184,0.37462,0.19156
1700000004640.0,1,MTK Accelerometer,0.78033,10.18336,0.39064
1700000004640.2,4,MTK Gyroscope,0.30580,0.52996,0.25522
1700000004650.0,1,MTK Accelerometer,0.76571,9.88997,0.29548
1700000004650.2,4,MTK Gyroscope,0.03864,0.59876,0.29131
1700000004650.5,2,MTK Magnetometer,20.50113,-15.19721,35.01569
1700000004660.0,1,MTK Accelerometer,0.71824,9.61250,-0.04678
1700000004660.2,4,MTK Gyroscope,-0.19540,0.55810,0.26017
1700000004670.0,1,MTK Accelerometer,0.68757,9.28463,-0.15775
1700000004670.2,4,MTK Gyroscope,-0.38304,0.44044,0.24703
1700000004680.0,1,MTK Accelerometer,0.32581,9.10206,-0.26368
1700000004680.2,4,MTK Gyroscope,-0.53282,0.28685,0.13584
1700000004690.0,1,MTK Accelerometer,0.13218,8.97758,-0.44822
1700000004690.2,4,MTK Gyroscope,-0.57799,0.00463,0.02968
1700000004700.0,1,MTK Accelerometer,-0.26722,9.06565,-0.55718
1700000004700.2,4,MTK Gyroscope,-0.55421,-0.20671,-0.12711
1700000004700.5,2,MTK Magnetometer,20.05346,-14.76658,35.01641
1700000004710.0,1,MTK Accelerometer,-0.43998,9.23861,-0.39839
1700000004710.2,4,MTK Gyroscope,-0.42183,-0.43285,-0.22758
1700000004720.0,1,MTK Accelerometer,-0.78731,9.55743,-0.27943
1700000004720.2,4,MTK Gyroscope,-0.22566,-0.56661,-0.29130
1700000004730.0,1,MTK Accelerometer,-0.82667,9.86366,-0.19559
1700000004730.2,4,MTK Gyroscope,0.01504,-0.60151,-0.28520
1700000004740.0,1,MTK Accelerometer,-0.67320,10.08194,-0.00855
1700000004740.2,4,MTK Gyroscope,0.25668,-0.54738,-0.28098
1700000004750.0,1,MTK Accelerometer,-0.54134,10.40071,0.18889
1700000004750.2,4,MTK Gyroscope,0.43577,-0.40077,-0.18867
1700000004750.5,2,MTK Magnetometer,19.86298,-14.85225,34.89356
1700000004760.0,1,MTK Accelerometer,-0.30786,10.50728,0.39305
1700000004760.2,4,MTK Gyroscope,0.57325,-0.17533,-0.10792
1700000004770.0,1,MTK Accelerometer,0.10968,10.68948,0.44411
1700000004770.2,4,MTK Gyroscope,0.61203,0.07064,0.03461
1700000004780.0,1,MTK Accelerometer,0.39865,10.53046,0.48968
1700000004780.2,4,MTK Gyroscope,0.52393,0.29096,0.15143
1700000004790.0,1,MTK Accelerometer,0.65587,10.26473,0.39495
1700000004790.2,4,MTK Gyroscope,0.37527,0.47284,0.22864
1700000004800.0,1,MTK Accelerometer,0.76639,10.00445,0.31016
1700000004800.2,4,MTK Gyroscope,0.16296,0.57330,0.29407
1700000004800.5,2,MTK Magnetometer,20.00646,-15.00855,35.11802
1700000004810.0,1,MTK Accelerometer,0.84570,9.69568,0.12473
1700000004810.2,4,MTK Gyroscope,-0.08949,0.60574,0.29735
1700000004820.0,1,MTK Accelerometer,0.64782,9.37199,-0.12951
1700000004820.2,4,MTK Gyroscope,-0.33770,0.49670,0.26151
1700000004830.0,1,MTK Accelerometer,0.37915,9.18618,-0.28504
1700000004830.2,4,MTK Gyroscope,-0.50480,0.34320,0.17809
1700000004840.0,1,MTK Accelerometer,0.14254,9.00773,-0.35721
1700000004840.2,4,MTK Gyroscope,-0.60412,0.11611,0.05831
1700000004850.0,1,MTK Accelerometer,-0.22696,9.03918,-0.55235
1700000004850.2,4,MTK Gyroscope,-0.58343,-0.12123,-0.07080
1700000004850.5,2,MTK Magnetometer,19.83314,-14.96684,35.25789
1700000004860.0,1,MTK Accelerometer,-0.43576,9.23190,-0.49522
1700000004860.2,4,MTK Gyroscope,-0.47491,-0.37779,-0.17857
1700000004870.0,1,MTK Accelerometer,-0.60601,9.48599,-0.40812
1700000004870.2,4,MTK Gyroscope,-0.31228,-0.52027,-0.25221
1700000004880.0,1,MTK Accelerometer,-0.77912,9.65181,-0.16845
1700000004880.2,4,MTK Gyroscope,-0.07603,-0.59752,-0.28824
1700000004890.0,1,MTK Accelerometer,-0.79606,10.05418,-0.08679
1700000004890.2,4,MTK Gyroscope,0.15815,-0.58507,-0.28640
1700000004900.0,1,MTK Accelerometer,-0.56288,10.33711,0.10961
1700000004900.2,4,MTK Gyroscope,0.37644,-0.46136,-0.22284
1700000004900.5,2,MTK Magnetometer,20.11476,-14.66824,34.63232
1700000004910.0,1,MTK Accelerometer,-0.33506,10.50445,0.33127
1700000004910.2,4,MTK Gyroscope,0.53664,-0.26755,-0.13056
1700000004920.0,1,MTK Accelerometer,-0.00039,10.58257,0.50841
1700000004920.2,4,MTK Gyroscope,0.59129,-0.03672,-0.01051
1700000004930.0,1,MTK Accelerometer,0.19226,10.52688,0.62040
1700000004930.2,4,MTK Gyroscope,0.57749,0.20081,0.12518
1700000004940.0,1,MTK Accelerometer,0.53373,10.39734,0.35637
1700000004940.2,4,MTK Gyroscope,0.42976,0.41341,0.18875
1700000004950.0,1,MTK Accelerometer,0.72961,10.12841,0.27706
1700000004950.2,4,MTK Gyroscope,0.22045,0.55190,0.27969
1700000004950.5,2,MTK Magnetometer,20.16137,-14.87396,34.89019
1700000004960.0,1,MTK Accelerometer,0.76294,9.77959,0.16766
1700000004960.2,4,MTK Gyroscope,-0.01098,0.62381,0.29713
1700000004970.0,1,MTK Accelerometer,0.71697,9.38741,0.00120
1700000004970.2,4,MTK Gyroscope,-0.24921,0.55843,0.28928
1700000004980.0,1,MTK Accelerometer,0.58484,9.15000,-0.23211
1700000004980.2,4,MTK Gyroscope,-0.43841,0.40330,0.20866
1700000004990.0,1,MTK Accelerometer,0.31764,9.04433,-0.41651
1700000004990.2,4,MTK Gyroscope,-0.57437,0.20512,0.08720
1700000005000.0,1,MTK Accelerometer,-0.05375,9.03058,-0.48723
1700000005000.2,4,MTK Gyroscope,-0.58727,-0.02427,-0.02127
1700000005000.5,2,MTK Magnetometer,19.89393,-14.96320,34.99217
1700000005010.0,1,MTK Accelerometer,-0.28474,9.18078,-0.54000
1700000005010.2,4,MTK Gyroscope,-0.54567,-0.27755,-0.14710
1700000005020.0,1,MTK Accelerometer,-0.58424,9.35819,-0.37937
1700000005020.2,4,MTK Gyroscope,-0.38857,-0.44661,-0.21477
1700000005030.0,1,MTK Accelerometer,-0.82441,9.59901,-0.31831
1700000005030.2,4,MTK Gyroscope,-0.18626,-0.57209,-0.30922
1700000005040.0,1,MTK Accelerometer,-0.76548,9.98192,-0.09241
1700000005040.2,4,MTK Gyroscope,0.07450,-0.60513,-0.29434
1700000005050.0,1,MTK Accelerometer,-0.60387,10.26338,0.04893
1700000005050.2,4,MTK Gyroscope,0.32310,-0.52447,-0.24377
1700000005050.5,2,MTK Magnetometer,19.99111,-15.21820,34.87337
1700000005060.0,1,MTK Accelerometer,-0.52238,10.46811,0.25172
1700000005060.2,4,MTK Gyroscope,0.50321,-0.35937,-0.16624
1700000005070.0,1,MTK Accelerometer,-0.13570,10.58220,0.36925
1700000005070.2,4,MTK Gyroscope,0.59021,-0.12073,-0.06188
1700000005080.0,1,MTK Accelerometer,0.12915,10.56666,0.55060
1700000005080.2,4,MTK Gyroscope,0.58265,0.12216,0.05696
1700000005090.0,1,MTK Accelerometer,0.54586,10.48053,0.43885
1700000005090.2,4,MTK Gyroscope,0.49342,0.34293,0.17221
1700000005100.0,1,MTK Accelerometer,0.64813,10.22097,0.43282
1700000005100.2,4,MTK Gyroscope,0.34240,0.50895,0.24466
1700000005100.5,2,MTK Magnetometer,20.06305,-14.87842,35.18454
1700000005110.0,1,MTK Accelerometer,0.86666,9.93077,0.24155
1700000005110.2,4,MTK Gyroscope,0.09597,0.59038,0.29844
1700000005120.0,1,MTK Accelerometer,0.80902,9.58919,0.08296
1700000005120.2,4,MTK Gyroscope,-0.16062,0.58433,0.29294
1700000005130.0,1,MTK Accelerometer,0.66142,9.25481,-0.09828
1700000005130.2,4,MTK Gyroscope,-0.37499,0.45550,0.24734
1700000005140.0,1,MTK Accelerometer,0.41365,9.04216,-0.31624
1700000005140.2,4,MTK Gyroscope,-0.53077,0.28850,0.15420
1700000005150.0,1,MTK Accelerometer,0.04722,9.03469,-0.45200
1700000005150.2,4,MTK Gyroscope,-0.59626,0.05272,0.02043
1700000005150.5,2,MTK Magnetometer,20.03803,-14.90790,34.96503
1700000005160.0,1,MTK Accelerometer,-0.21271,9.09752,-0.48413
1700000005160.2,4,MTK Gyroscope,-0.56052,-0.19174,-0.08986
1700000005170.0,1,MTK Accelerometer,-0.62475,9.19949,-0.39212
1700000005170.2,4,MTK Gyroscope,-0.43496,-0.40398,-0.18390
1700000005180.0,1,MTK Accelerometer,-0.75457,9.48152,-0.33150
1700000005180.2,4,MTK Gyroscope,-0.24898,-0.54201,-0.27123
1700000005190.0,1,MTK Accelerometer,-0.77229,9.85464,-0.15590
1700000005190.2,4,MTK Gyroscope,-0.03517,-0.60970,-0.29872
1700000005200.0,1,MTK Accelerometer,-0.74325,10.12775,0.01596
1700000005200.2,4,MTK Gyroscope,0.20938,-0.54824,-0.27700
1700000005200.5,2,MTK Magnetometer,20.15163,-15.18270,35.33257
1700000005210.0,1,MTK Accelerometer,-0.52113,10.31293,0.20363
1700000005210.2,4,MTK Gyroscope,0.43097,-0.41256,-0.22691
1700000005220.0,1,MTK Accelerometer,-0.34146,10.55715,0.34764
1700000005220.2,4,MTK Gyroscope,0.56613,-0.21562,-0.11261
1700000005230.0,1,MTK Accelerometer,0.13034,10.55375,0.45475
1700000005230.2,4,MTK Gyroscope,0.61534,0.02591,0.01057
1700000005240.0,1,MTK Accelerometer,0.28642,10.53955,0.46768
1700000005240.2,4,MTK Gyroscope,0.53836,0.24570,0.12301
1700000005250.0,1,MTK Accelerometer,0.59018,10.45363,0.49764
1700000005250.2,4,MTK Gyroscope,0.38896,0.45423,0.20766
1700000005250.5,2,MTK Magnetometer,19.76169,-15.06142,35.37753
1700000005260.0,1,MTK Accelerometer,0.71299,9.99243,0.22057
1700000005260.2,4,MTK Gyroscope,0.18384,0.57508,0.29296
1700000005270.0,1,MTK Accelerometer,0.76889,9.77545,0.14520
1700000005270.2,4,MTK Gyroscope,-0.08925,0.60962,0.29487
1700000005280.0,1,MTK Accelerometer,0.67170,9.35727,-0.14947
1700000005280.2,4,MTK Gyroscope,-0.28893,0.52057,0.25482
1700000005290.0,1,MTK Accelerometer,0.49137,9.24538,-0.24708
1700000005290.2,4,MTK Gyroscope,-0.48896,0.35468,0.17487
1700000005300.0,1,MTK Accelerometer,0.21676,8.95941,-0.45648
1700000005300.2,4,MTK Gyroscope,-0.58441,0.11615,0.07173
1700000005300.5,2,MTK Magnetometer,20.06058,-15.17097,35.13585
1700000005310.0,1,MTK Accelerometer,-0.18884,9.05688,-0.42196
1700000005310.2,4,MTK Gyroscope,-0.58952,-0.11082,-0.05107
1700000005320.0,1,MTK Accelerometer,-0.45060,9.11628,-0.54112
1700000005320.2,4,MTK Gyroscope,-0.48311,-0.30627,-0.16736
1700000005330.0,1,MTK Accelerometer,-0.64941,9.41272,-0.35125
1700000005330.2,4,MTK Gyroscope,-0.33098,-0.49473,-0.25184
1700000005340.0,1,MTK Accelerometer,-0.72537,9.60380,-0.25343
1700000005340.2,4,MTK Gyroscope,-0.10998,-0.58953,-0.28957
1700000005350.0,1,MTK Accelerometer,-0.80100,9.98586,-0.05313
1700000005350.2,4,MTK Gyroscope,0.12903,-0.56868,-0.29073
1700000005350.5,2,MTK Magnetometer,19.55141,-14.82352,34.96842
1700000005360.0,1,MTK Accelerometer,-0.59942,10.27844,0.13049
1700000005360.2,4,MTK Gyroscope,0.36700,-0.47791,-0.23330
1700000005370.0,1,MTK Accelerometer,-0.43672,10.55980,0.32459
1700000005370.2,4,MTK Gyroscope,0.52190,-0.31803,-0.14781
1700000005380.0,1,MTK Accelerometer,-0.07123,10.61235,0.51319
1700000005380.2,4,MTK Gyroscope,0.58881,-0.06007,-0.05407
1700000005390.0,1,MTK Accelerometer,0.16401,10.59191,0.53323
1700000005390.2,4,MTK Gyroscope,0.55810,0.15194,0.08503
1700000005400.0,1,MTK Accelerometer,0.45328,10.43354,0.48019
1700000005400.2,4,MTK Gyroscope,0.44677,0.36946,0.18865
1700000005400.5,2,MTK Magnetometer,19.68186,-14.92960,34.91336
1700000005410.0,1,MTK Accelerometer,0.71660,10.21184,0.31157
1700000005410.2,4,MTK Gyroscope,0.26941,0.52252,0.24823
1700000005420.0,1,MTK Accelerometer,0.90204,9.76882,0.12770
1700000005420.2,4,MTK Gyroscope,0.03223,0.59271,0.29861
1700000005430.0,1,MTK Accelerometer,0.75842,9.51854,0.05514
1700000005430.2,4,MTK Gyroscope,-0.20698,0.57070,0.28000
1700000005440.0,1,MTK Accelerometer,0.51859,9.20364,-0.19706
1700000005440.2,4,MTK Gyroscope,-0.40346,0.43567,0.21928
1700000005450.0,1,MTK Accelerometer,0.28683,9.13723,-0.38793
1700000005450.2,4,MTK Gyroscope,-0.53933,0.22492,0.13030
1700000005450.5,2,MTK Magnetometer,20.27183,-14.88111,34.94767
1700000005460.0,1,MTK Accelerometer,0.06239,9.03649,-0.41507
1700000005460.2,4,MTK Gyroscope,-0.61511,-0.00201,-0.01356
1700000005470.0,1,MTK Accelerometer,-0.30111,9.01314,-0.52253
1700000005470.2,4,MTK Gyroscope,-0.55789,-0.25288,-0.13210
1700000005480.0,1,MTK Accelerometer,-0.60853,9.25085,-0.49881
1700000005480.2,4,MTK Gyroscope,-0.41005,-0.44324,-0.21383
1700000005490.0,1,MTK Accelerometer,-0.77549,9.47520,-0.33070
1700000005490.2,4,MTK Gyroscope,-0.21182,-0.59037,-0.28306
1700000005500.0,1,MTK Accelerometer,-0.79468,9.82948,-0.17349
1700000005500.2,4,MTK Gyroscope,0.05758,-0.59476,-0.31402
1700000005500.5,2,MTK Magnetometer,20.05452,-15.00982,35.25564
1700000005510.0,1,MTK Accelerometer,-0.67529,10.22605,0.03513
1700000005510.2,4,MTK Gyroscope,0.27594,-0.53001,-0.25846
1700000005520.0,1,MTK Accelerometer,-0.46804,10.37089,0.35393
1700000005520.2,4,MTK Gyroscope,0.46225,-0.39818,-0.19216
1700000005530.0,1,MTK Accelerometer,-0.15406,10.59034,0.53307
1700000005530.2,4,MTK Gyroscope,0.58341,-0.15687,-0.06679
1700000005540.0,1,MTK Accelerometer,-0.01317,10.61002,0.50200
1700000005540.2,4,MTK Gyroscope,0.60042,0.11514,0.05380
1700000005550.0,1,MTK Accelerometer,0.36972,10.47271,0.51769
1700000005550.2,4,MTK Gyroscope,0.51016,0.32162,0.16766
1700000005550.5,2,MTK Magnetometer,20.21455,-15.03274,35.08990
1700000005560.0,1,MTK Accelerometer,0.69627,10.23372,0.39088
1700000005560.2,4,MTK Gyroscope,0.35645,0.48527,0.24933
1700000005570.0,1,MTK Accelerometer,0.88115,9.95745,0.17729
1700000005570.2,4,MTK Gyroscope,0.12037,0.59417,0.29988
1700000005580.0,1,MTK Accelerometer,0.72912,9.71066,0.09472
1700000005580.2,4,MTK Gyroscope,-0.11763,0.58168,0.30279
1700000005590.0,1,MTK Accelerometer,0.67411,9.31885,-0.15853
1700000005590.2,4,MTK Gyroscope,-0.34764,0.51836,0.24491
1700000005600.0,1,MTK Accelerometer,0.40617,9.09616,-0.25707
1700000005600.2,4,MTK Gyroscope,-0.52227,0.30617,0.14031
1700000005600.5,2,MTK Magnetometer,20.11170,-14.72324,34.76579
1700000005610.0,1,MTK Accelerometer,0.19792,8.94601,-0.48649
1700000005610.2,4,MTK Gyroscope,-0.59234,0.09958,0.04135
1700000005620.0,1,MTK Accelerometer,-0.20128,9.06556,-0.41436
1700000005620.2,4,MTK Gyroscope,-0.57982,-0.16826,-0.06137
1700000005630.0,1,MTK Accelerometer,-0.57553,9.21793,-0.50402
1700000005630.2,4,MTK Gyroscope,-0.46868,-0.38250,-0.18682
1700000005640.0,1,MTK Accelerometer,-0.70267,9.48218,-0.35951
1700000005640.2,4,MTK Gyroscope,-0.27763,-0.53448,-0.26257
1700000005650.0,1,MTK Accelerometer,-0.81601,9.72201,-0.09975
1700000005650.2,4,MTK Gyroscope,-0.05504,-0.59959,-0.27895
1700000005650.5,2,MTK Magnetometer,20.09795,-14.87605,35.22992
1700000005660.0,1,MTK Accelerometer,-0.68194,10.04425,-0.03047
1700000005660.2,4,MTK Gyroscope,0.19479,-0.58577,-0.30077
1700000005670.0,1,MTK Accelerometer,-0.57937,10.23266,0.14183
1700000005670.2,4,MTK Gyroscope,0.40800,-0.45276,-0.22313
1700000005680.0,1,MTK Accelerometer,-0.29345,10.62938,0.30469
1700000005680.2,4,MTK Gyroscope,0.55364,-0.25925,-0.12491
1700000005690.0,1,MTK Accelerometer,-0.01036,10.54622,0.46352
1700000005690.2,4,MTK Gyroscope,0.60009,-0.01313,-0.00680
1700000005700.0,1,MTK Accelerometer,0.25028,10.54861,0.61262
1700000005700.2,4,MTK Gyroscope,0.55009,0.24690,0.11340
1700000005700.5,2,MTK Magnetometer,19.73107,-15.32195,35.05209
1700000005710.0,1,MTK Accelerometer,0.60097,10.29429,0.46055
1700000005710.2,4,MTK Gyroscope,0.41985,0.42999,0.20966
1700000005720.0,1,MTK Accelerometer,0.70495,10.07809,0.34137
1700000005720.2,4,MTK Gyroscope,0.21126,0.55317,0.28412
1700000005730.0,1,MTK Accelerometer,0.81922,9.78460,0.26041
1700000005730.2,4,MTK Gyroscope,-0.02488,0.59920,0.30224
1700000005740.0,1,MTK Accelerometer,0.63823,9.48107,-0.08477
1700000005740.2,4,MTK Gyroscope,-0.25326,0.53604,0.27760
1700000005750.0,1,MTK Accelerometer,0.56051,9.17266,-0.16820
1700000005750.2,4,MTK Gyroscope,-0.44530,0.39292,0.19668
1700000005750.5,2,MTK Magnetometer,19.96988,-14.89289,34.77581
1700000005760.0,1,MTK Accelerometer,0.25938,9.00229,-0.40810
1700000005760.2,4,MTK Gyroscope,-0.56254,0.18776,0.08413
1700000005770.0,1,MTK Accelerometer,-0.04591,9.03669,-0.63850
1700000005770.2,4,MTK Gyroscope,-0.60645,-0.06164,-0.04543
1700000005780.0,1,MTK Accelerometer,-0.39187,9.19679,-0.48219
1700000005780.2,4,MTK Gyroscope,-0.52251,-0.29227,-0.14564
1700000005790.0,1,MTK Accelerometer,-0.60071,9.37218,-0.37380
1700000005790.2,4,MTK Gyroscope,-0.35774,-0.47731,-0.22136
1700000005800.0,1,MTK Accelerometer,-0.76138,9.64474,-0.29202
1700000005800.2,4,MTK Gyroscope,-0.14000,-0.58739,-0.29534
1700000005800.5,2,MTK Magnetometer,20.15391,-14.76006,34.75398
1700000005810.0,1,MTK Accelerometer,-0.79722,9.95010,-0.14942
1700000005810.2,4,MTK Gyroscope,0.09754,-0.60831,-0.28058
1700000005820.0,1,MTK Accelerometer,-0.66144,10.25845,0.04067
1700000005820.2,4,MTK Gyroscope,0.32616,-0.49302,-0.24809
1700000005830.0,1,MTK Accelerometer,-0.52674,10.43402,0.31235
1700000005830.2,4,MTK Gyroscope,0.50084,-0.32593,-0.16587
1700000005840.0,1,MTK Accelerometer,-0.11251,10.66201,0.41214
1700000005840.2,4,MTK Gyroscope,0.58119,-0.09789,-0.05660
1700000005850.0,1,MTK Accelerometer,0.15622,10.65687,0.46098
1700000005850.2,4,MTK Gyroscope,0.59534,0.13829,0.08204
1700000005850.5,2,MTK Magnetometer,19.93742,-14.87470,35.41814
1700000005860.0,1,MTK Accelerometer,0.52546,10.43072,0.50800
1700000005860.2,4,MTK Gyroscope,0.47615,0.36650,0.17698
1700000005870.0,1,MTK Accelerometer,0.70252,10.26303,0.50623
1700000005870.2,4,MTK Gyroscope,0.29338,0.51752,0.24796
1700000005880.0,1,MTK Accelerometer,0.83904,9.83612,0.21703
1700000005880.2,4,MTK Gyroscope,0.06314,0.57879,0.32227
1700000005890.0,1,MTK Accelerometer,0.69854,9.66334,-0.02386
1700000005890.2,4,MTK Gyroscope,-0.18529,0.57372,0.29100
1700000005900.0,1,MTK Accelerometer,0.67655,9.35707,-0.15329
1700000005900.2,4,MTK Gyroscope,-0.39000,0.43187,0.21830
1700000005900.5,2,MTK Magnetometer,19.75935,-15.13041,35.35819
1700000005910.0,1,MTK Accelerometer,0.37920,8.97323,-0.36162
1700000005910.2,4,MTK Gyroscope,-0.55648,0.24701,0.13229
1700000005920.0,1,MTK Accelerometer,0.03948,9.05567,-0.42955
1700000005920.2,4,MTK Gyroscope,-0.60801,0.01611,0.01717
